gameId,playId,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,defendersInTheBox,offenseFormation,PlayType,playDescription,playDirection
2021110100,1083,2,4,1,NYG,KC,KC,1,14:19,7,0,11.0,JUMBO,Pass,"(14:19) D.Jones pass short left to K.Rudolph for 1 yard, TOUCHDOWN.",right
2021110100,1160,2,2,8,KC,NYG,KC,27,13:45,7,7,5.0,SHOTGUN,Pass,(13:45) (Shotgun) P.Mahomes pass incomplete short left to T.Hill (J.Bradberry).,left
2021110100,1182,2,3,8,KC,NYG,KC,27,13:40,7,7,5.0,SHOTGUN,Pass,(13:40) (Shotgun) P.Mahomes pass incomplete short right [L.Williams].,left
2021110100,1267,2,2,8,NYG,KC,NYG,17,12:39,7,7,6.0,EMPTY,Pass,"(12:39) (No Huddle, Shotgun) D.Jones pass incomplete short right to S.Shepard [C.Jones].",right
2021110100,1301,2,3,8,NYG,KC,NYG,17,12:35,7,7,7.0,SHOTGUN,Pass,(12:35) (Shotgun) D.Jones pass incomplete short right to S.Shepard.,right
2021110100,1351,2,1,10,KC,NYG,KC,32,12:23,7,7,6.0,SHOTGUN,Pass,"(12:23) (Shotgun) P.Mahomes pass short left to Da.Williams to KC 39 for 7 yards (D.Holmes, A.Jackson) [A.Johnson].",left
2021110100,1396,2,1,10,KC,NYG,KC,43,11:09,7,7,6.0,SHOTGUN,Pass,(11:09) (Shotgun) P.Mahomes pass short left to T.Hill to NYG 46 for 11 yards (T.Crowder).,left
2021110100,1458,2,2,6,KC,NYG,NYG,42,09:57,7,7,5.0,EMPTY,Pass,(9:57) (Shotgun) P.Mahomes pass incomplete short middle to B.Pringle.,left
2021110100,1480,2,3,6,KC,NYG,NYG,42,09:51,7,7,5.0,SHOTGUN,Pass,(9:51) (Shotgun) P.Mahomes pass short right to T.Hill to NYG 33 for 9 yards (X.McKinney).,left
2021110100,1664,2,1,10,NYG,KC,NYG,9,06:33,14,7,7.0,SINGLEBACK,Pass,(6:33) D.Jones pass short right to K.Rudolph to NYG 20 for 11 yards (T.Mathieu; N.Bolton).,right
2021110100,1736,2,1,10,NYG,KC,NYG,33,04:46,14,7,7.0,SINGLEBACK,Pass,"(4:46) (No Huddle) D.Jones pass short right to D.Booker to KC 26 for 41 yards (J.Thornhill). PENALTY on KC-L.Sneed, Roughing the Passer, 13 yards, enforced at KC 26.",right
2021110100,1833,2,3,4,NYG,KC,KC,7,03:09,14,7,7.0,SHOTGUN,Pass,(3:09) (Shotgun) D.Jones pass short right to S.Shepard ran ob at KC 5 for 2 yards.,right
2021110100,1896,2,1,10,KC,NYG,KC,25,02:45,14,10,6.0,SHOTGUN,Pass,(2:45) (Shotgun) P.Mahomes pass short left to Da.Williams pushed ob at KC 42 for 17 yards (D.Holmes).,left
2021110100,1920,2,1,10,KC,NYG,KC,42,02:14,14,10,6.0,SHOTGUN,Pass,(2:14) (Shotgun) P.Mahomes pass incomplete deep right to T.Hill.,left
2021110100,1942,2,2,10,KC,NYG,KC,42,02:09,14,10,4.0,EMPTY,Pass,"(2:09) (Shotgun) P.Mahomes pass incomplete short left. PENALTY on KC-P.Mahomes, Intentional Grounding, 10 yards, enforced at KC 42.",left
2021110100,1970,2,3,20,KC,NYG,KC,32,02:05,14,10,4.0,SHOTGUN,Pass,"(2:05) (Shotgun) P.Mahomes pass incomplete deep right to D.Robinson (A.Jackson). PENALTY on NYG-L.Williams, Defensive Offside, 5 yards, enforced at KC 32 - No Play.",left
2021110100,2032,2,3,15,KC,NYG,KC,37,01:57,14,10,5.0,SHOTGUN,Pass,(1:57) (Shotgun) P.Mahomes pass incomplete deep right to M.Hardman.,left
2021110100,2096,2,1,10,NYG,KC,NYG,26,01:36,14,10,6.0,SHOTGUN,Pass,(1:36) (Shotgun) D.Jones pass short right to K.Toney to NYG 31 for 5 yards (C.Ward; T.Mathieu).,right
2021110100,2120,2,2,5,NYG,KC,NYG,31,01:09,14,10,6.0,SHOTGUN,Pass,"(1:09) (No Huddle, Shotgun) D.Jones pass short right to D.Booker to NYG 35 for 4 yards (F.Clark; B.Niemann).",right
2021110100,2165,2,1,10,NYG,KC,NYG,37,00:25,14,10,6.0,SHOTGUN,Pass,"(:25) (No Huddle, Shotgun) D.Jones pass incomplete short left to S.Shepard. NYG-S.Shepard was injured during the play.  PENALTY on KC-L.Sneed, Defensive Pass Interference, 8 yards, enforced at NYG 37 - No Play.",right
2021110100,2226,2,1,15,NYG,KC,NYG,40,00:21,14,10,5.0,SHOTGUN,Pass,"(:21) (Shotgun) D.Jones scrambles right end pushed ob at NYG 42 for 2 yards (F.Clark). PENALTY on NYG-N.Solder, Offensive Holding, 10 yards, enforced at NYG 40 - No Play.",right
2021110100,2569,3,2,11,KC,NYG,KC,36,10:27,14,10,5.0,SHOTGUN,Pass,(10:27) (Shotgun) P.Mahomes pass short left to M.Hardman to KC 39 for 3 yards (A.Jackson).,right
2021110100,2593,3,3,8,KC,NYG,KC,39,09:51,14,10,5.0,SHOTGUN,Pass,(9:51) (Shotgun) P.Mahomes pass incomplete deep left to T.Kelce.,right
2021110100,2643,3,1,10,NYG,KC,NYG,18,09:38,14,10,7.0,SHOTGUN,Pass,(9:38) (Shotgun) D.Jones pass deep right to J.Ross to NYG 40 for 22 yards (N.Bolton; J.Thornhill).,left
2021110100,2688,3,2,7,NYG,KC,NYG,43,08:22,14,10,5.0,SHOTGUN,Pass,"(8:22) (No Huddle, Shotgun) D.Jones pass short right to K.Toney to NYG 47 for 4 yards (C.Ward).",left
2021110100,2712,3,3,3,NYG,KC,NYG,47,07:44,14,10,6.0,SHOTGUN,Pass,"(7:44) (No Huddle, Shotgun) D.Jones pass incomplete short right to K.Toney.",left
2021110100,2761,3,1,10,KC,NYG,KC,19,07:33,14,10,6.0,SHOTGUN,Pass,(7:33) (Shotgun) P.Mahomes pass incomplete deep middle to T.Hill (A.Jackson).,right
2021110100,2783,3,2,10,KC,NYG,KC,19,07:25,14,10,6.0,SHOTGUN,Pass,(7:25) (Shotgun) P.Mahomes pass short right to Da.Williams to KC 30 for 11 yards (J.Bradberry).,right
2021110100,2881,3,1,10,KC,NYG,NYG,46,04:55,14,10,6.0,SHOTGUN,Pass,(4:55) (Shotgun) P.Mahomes pass short right to D.Robinson to NYG 28 for 18 yards (X.McKinney; A.Jackson).,right
2021110100,2954,3,1,20,KC,NYG,NYG,38,03:44,14,10,6.0,SHOTGUN,Pass,(3:44) (Shotgun) P.Mahomes pass incomplete deep left to T.Hill.,right
2021110100,2976,3,2,20,KC,NYG,NYG,38,03:36,14,10,5.0,SHOTGUN,Pass,"(3:36) (Shotgun) P.Mahomes pass short middle to T.Kelce to NYG 30 for 8 yards (L.Ryan). FUMBLES (L.Ryan), RECOVERED by NYG-J.Bradberry at NYG 30. J.Bradberry ran ob at NYG 43 for 13 yards (L.Niang).",right
2021110100,3016,3,1,10,NYG,KC,NYG,43,03:27,14,10,7.0,SINGLEBACK,Pass,(3:27) D.Jones scrambles up the middle to NYG 48 for 5 yards (N.Bolton).,left
2021110100,3089,3,1,10,NYG,KC,KC,43,02:27,14,10,6.0,SHOTGUN,Pass,(2:27) (Shotgun) D.Jones pass short right to C.Johnson to KC 37 for 6 yards (C.Ward).,left
2021110100,3150,3,1,10,NYG,KC,KC,32,01:28,14,10,6.0,SHOTGUN,Pass,(1:28) (Shotgun) D.Jones pass short right to K.Toney to KC 21 for 11 yards (T.Mathieu) [N.Bolton].,left
2021110100,3195,3,1,10,NYG,KC,KC,11,00:05,14,10,5.0,EMPTY,Pass,"(:05) (Shotgun) D.Jones pass short right to K.Toney to KC 5 for 6 yards (D.Sorensen, W.Gay).",left
2021110100,3260,4,3,4,NYG,KC,KC,5,14:57,14,10,6.0,SHOTGUN,Pass,"(14:57) (Shotgun) D.Jones pass short right to E.Engram for 5 yards, TOUCHDOWN.",right
2021110100,3362,4,1,16,KC,NYG,KC,19,14:36,14,17,5.0,SHOTGUN,Pass,(14:36) (Shotgun) P.Mahomes pass short left to Da.Williams to KC 28 for 9 yards (R.Ragland).,left
2021110100,3392,4,2,7,KC,NYG,KC,28,13:56,14,17,5.0,EMPTY,Pass,(13:56) (Shotgun) P.Mahomes pass short middle to T.Hill pushed ob at KC 38 for 10 yards (R.Ragland).,left
2021110100,3421,4,1,10,KC,NYG,KC,38,13:45,14,17,7.0,SINGLEBACK,Pass,(13:45) P.Mahomes pass short left to Da.Williams pushed ob at KC 48 for 10 yards (J.Bradberry; R.Ragland).,left
2021110100,3471,4,2,6,KC,NYG,NYG,48,12:37,14,17,7.0,I_FORM,Pass,(12:37) P.Mahomes scrambles right end ran ob at NYG 42 for 6 yards (A.Ojulari).,left
2021110100,3529,4,1,10,KC,NYG,NYG,27,11:44,14,17,6.0,SHOTGUN,Pass,(11:44) (Shotgun) P.Mahomes pass incomplete short right to B.Bell.,left
2021110100,3572,4,3,11,KC,NYG,NYG,28,11:04,14,17,6.0,SHOTGUN,Pass,(11:04) (Shotgun) P.Mahomes pass short middle to T.Hill to NYG 13 for 15 yards (L.Ryan).,left
2021110100,3617,4,2,9,KC,NYG,NYG,12,09:44,14,17,6.0,SHOTGUN,Pass,(9:44) (Shotgun) P.Mahomes pass incomplete short left to M.Hardman.,left
2021110100,3674,4,3,9,KC,NYG,NYG,12,09:39,14,17,4.0,SHOTGUN,Pass,"(9:39) (Shotgun) P.Mahomes sacked at NYG 17 for -5 yards (L.Williams). FUMBLES (L.Williams) [Q.Roche], recovered by KC-T.Smith at NYG 18.",left
2021110100,3796,4,3,1,NYG,KC,NYG,27,07:28,17,17,7.0,I_FORM,Pass,"(7:28) D.Jones pass short right to E.Penny to NYG 43 for 16 yards (C.Ward). PENALTY on NYG-E.Penny, Taunting, 15 yards, enforced at NYG 43.",right
2021110100,3831,4,1,10,NYG,KC,NYG,28,07:10,17,17,6.0,SHOTGUN,Pass,(7:10) (Shotgun) D.Jones pass short left to C.Johnson to NYG 32 for 4 yards (L.Sneed).,right
2021110100,3876,4,3,4,NYG,KC,NYG,34,05:48,17,17,7.0,SHOTGUN,Pass,"(5:48) (Shotgun) D.Jones pass incomplete deep right to D.Slayton. PENALTY on KC-C.Ward, Defensive Holding, 5 yards, enforced at NYG 34 - No Play.",right
2021110100,3909,4,1,10,NYG,KC,NYG,39,05:42,17,17,7.0,SINGLEBACK,Pass,"(5:42) D.Jones pass short middle to D.Booker to NYG 42 for 3 yards (B.Niemann, N.Bolton).",right
2021110100,3955,4,3,7,NYG,KC,NYG,42,04:54,17,17,5.0,SHOTGUN,Pass,(4:54) (Shotgun) D.Jones pass incomplete short middle to D.Booker.,right
2021110100,4016,4,1,10,KC,NYG,KC,29,04:41,17,17,5.0,EMPTY,Pass,"(4:41) (Shotgun) P.Mahomes pass incomplete short left to T.Kelce [O.Ximines]. PENALTY on KC-O.Brown, Offensive Holding, 10 yards, enforced at KC 29 - No Play.",left
2021110100,4049,4,1,20,KC,NYG,KC,19,04:34,17,17,5.0,SHOTGUN,Pass,(4:34) (Shotgun) P.Mahomes pass incomplete short right [O.Ximines].,left
2021110100,4071,4,2,20,KC,NYG,KC,19,04:29,17,17,4.0,SHOTGUN,Pass,"(4:29) (Shotgun) P.Mahomes pass short right intended for B.Pringle INTERCEPTED by D.Holmes at KC 34. D.Holmes to KC 34 for no gain (B.Pringle). PENALTY on NYG-O.Ximines, Defensive Offside, 5 yards, enforced at KC 19 - No Play.",left
2021110100,4113,4,2,15,KC,NYG,KC,24,04:22,17,17,4.0,SHOTGUN,Pass,"(4:22) (Shotgun) P.Mahomes pass short right to T.Kelce to KC 38 for 14 yards (L.Ryan). PENALTY on NYG-T.Crowder, Face Mask (15 Yards), 15 yards, enforced at KC 38.",left
2021110100,4310,4,3,8,KC,NYG,NYG,8,01:56,17,17,4.0,SHOTGUN,Pass,(1:56) (Shotgun) P.Mahomes sacked at NYG 16 for -8 yards (K.Crossen).,left
2021110100,4363,4,1,10,NYG,KC,NYG,25,01:07,20,17,5.0,SHOTGUN,Pass,(1:07) (Shotgun) D.Jones pass short right to E.Engram pushed ob at NYG 28 for 3 yards (L.Sneed).,right
2021110100,4392,4,2,7,NYG,KC,NYG,28,01:01,20,17,6.0,SHOTGUN,Pass,"(1:01) (No Huddle, Shotgun) D.Jones sacked at NYG 20 for -8 yards (C.Jones).",right
2021110100,4411,4,3,15,NYG,KC,NYG,20,00:39,20,17,5.0,SHOTGUN,Pass,"(:39) (No Huddle, Shotgun) D.Jones pass incomplete short right to E.Engram.",right
2021110100,4433,4,4,15,NYG,KC,NYG,20,00:35,20,17,6.0,SHOTGUN,Pass,"(:35) (Shotgun) D.Jones sacked at NYG 14 for -6 yards (F.Clark). FUMBLES (F.Clark) [F.Clark], recovered by NYG-B.Price at NYG 15.",right
2022100908,3537,4,1,10,ATL,TB,ATL,41,7:52,21,7,7.0,SHOTGUN,Pass,(7:52) (Shotgun) M.Mariota pass short middle to P.Hesse to 50 for 9 yards (K.Neal).,left
2022091103,3126,4,1,10,PIT,CIN,PIT,34,7:38,14,20,7.0,SHOTGUN,Run,(7:38) (Shotgun) C.Claypool right end to PIT 37 for 3 yards (C.Awuzie).,left
2022091111,1148,2,2,5,LV,LAC,LV,30,8:57,10,3,6.0,I_FORM,Pass,(8:57) D.Carr pass short middle to D.Waller to LV 45 for 15 yards (N.Adderley).,right
2022100212,2007,3,2,10,DEN,LV,DEN,37,13:12,19,16,6.0,SINGLEBACK,Run,(13:12) M.Boone left tackle to DEN 44 for 7 yards (J.Abram; D.Deablo).,right
2022091900,1372,2,1,10,BUF,TEN,TEN,35,8:33,7,7,7.0,I_FORM,Run,(8:33) D.Singletary right guard to TEN 32 for 3 yards (N.Jones; O.Adeniyi). TEN-O.Adeniyi was injured during the play. His return is Questionable.  O.Adeniyi walks off.,right
2022103001,2165,3,3,17,ATL,CAR,ATL,18,10:14,14,13,5.0,SHOTGUN,Pass,(10:14) (Shotgun) M.Mariota pass short left to T.Allgeier to ATL 23 for 5 yards (D.Jackson).,right
2022100207,2933,4,3,5,TEN,IND,TEN,25,13:31,17,24,4.0,EMPTY,Pass,(13:31) (Shotgun) R.Tannehill scrambles up the middle to TEN 28 for 3 yards (Z.Franklin). IND-T.Lewis was injured during the play. TEN-T.Burks was injured during the play. He is Out.,left
2022102310,56,1,1,10,SF,KC,SF,25,15:00,0,0,7.0,SINGLEBACK,Run,(15:00) J.Wilson left tackle to SF 32 for 7 yards (W.Gay; J.Reid).,left
2022102310,1318,2,1,10,KC,SF,KC,40,10:31,13,7,6.0,SHOTGUN,Run,(10:31) (Shotgun) J.McKinnon left guard to KC 49 for 9 yards (T.Moore).,left
2022092511,2903,3,1,10,SEA,ATL,SEA,25,0:35,23,27,7.0,SHOTGUN,Pass,(:35) (Shotgun) G.Smith pass short left to R.Penny to SEA 28 for 3 yards (M.Walker).,left
2022091112,1994,3,3,1,GB,MIN,GB,27,13:44,17,0,6.0,SHOTGUN,Run,(13:44) (Shotgun) A.Dillon left tackle to GB 30 for 3 yards (C.Dantzler).,right
2022110606,2433,3,3,3,NYJ,BUF,BUF,12,4:47,10,14,6.0,SHOTGUN,Pass,(4:47) (Shotgun) Z.Wilson scrambles right end ran ob at BUF 7 for 5 yards (T.Bernard).,left
2022091102,3336,4,3,10,SF,CHI,SF,25,11:55,13,10,6.0,SHOTGUN,Pass,(11:55) (Shotgun) T.Lance pass short middle to R.Dwelley to SF 36 for 11 yards (R.Smith).,right
2022103010,3127,4,3,16,LA,SF,LA,15,5:35,14,31,5.0,SHOTGUN,Run,(5:35) (Shotgun) D.Henderson left end to LA 21 for 6 yards (F.Warner; O.Burks).,left
2022102304,3401,4,4,1,JAX,NYG,NYG,20,11:30,17,13,9.0,I_FORM,Run,(11:30) T.Lawrence up the middle to NYG 20 for no gain (J.Smith; J.Love).,right
2022100212,1183,2,3,16,DEN,LV,LV,18,8:50,10,7,6.0,SHOTGUN,Pass,(8:50) (Shotgun) R.Wilson pass short right to C.Sutton to LV 9 for 9 yards (J.Abram).,left
2022102303,1895,3,2,9,DAL,DET,DAL,19,13:04,3,6,7.0,SHOTGUN,Pass,(13:04) (Shotgun) D.Prescott pass short middle to C.Lamb to DAL 29 for 10 yards (J.Okudah).,left
2022110603,3498,4,2,9,DET,GB,DET,37,5:02,15,9,6.0,SHOTGUN,Pass,(5:02) (Shotgun) J.Goff pass short left to K.Raymond to DET 45 for 8 yards (I.McDuffie).,left
2022103001,1415,2,3,2,CAR,ATL,ATL,2,4:56,7,3,8.0,SHOTGUN,Run,"(4:56) (Shotgun) D.Foreman left tackle for 2 yards, TOUCHDOWN.",left
2022100211,1790,2,1,10,GB,NE,GB,35,0:07,7,10,3.0,SHOTGUN,Pass,(:07) (Shotgun) A.Rodgers pass short left to A.Lazard to GB 41 for 6 yards (M.Bryant).,right
2022100910,2746,3,1,10,CAR,SF,,50,6:24,9,24,7.0,SINGLEBACK,Run,(6:24) C.McCaffrey up the middle to SF 48 for 2 yards (D.Greenlaw; S.Ebukam).,right
2022102305,1996,3,3,15,IND,TEN,IND,33,12:35,13,0,6.0,SHOTGUN,Pass,"(12:35) (No Huddle, Shotgun) M.Ryan pass short left to M.Pittman to IND 40 for 7 yards (D.Long).",left
2022092504,223,1,1,10,MIN,DET,MIN,38,11:03,0,0,7.0,I_FORM,Run,"(11:03) D.Cook up the middle to MIN 45 for 7 yards (M.Rodriguez, T.Walker).",left
2022101601,528,1,1,10,CLE,NE,CLE,25,7:27,0,3,7.0,SHOTGUN,Run,"(7:27) (Shotgun) N.Chubb left tackle to CLV 33 for 8 yards (D.McCourty, K.Dugger).",left
2022102306,1165,2,1,10,WAS,GB,WAS,17,13:23,3,14,6.0,SHOTGUN,Run,(13:23) (Shotgun) B.Robinson right guard to WAS 19 for 2 yards (D.Lowry; D.Campbell).,right
2022091109,1705,2,1,10,WAS,JAX,WAS,27,2:50,14,3,7.0,SINGLEBACK,Pass,(2:50) C.Wentz pass short left to A.Gibson to WAS 35 for 8 yards (T.Campbell; D.Lloyd).,left
2022101605,633,1,1,10,CIN,NO,CIN,25,6:40,7,0,7.0,SHOTGUN,Pass,"(6:40) (Shotgun) J.Burrow pass short left to T.Boyd to CIN 31 for 6 yards (C.Harris). Pass 4, YAC 2",right
2022100908,619,1,1,10,ATL,TB,ATL,15,4:52,0,0,7.0,PISTOL,Run,(4:52) (Shotgun) C.Huntley left end to ATL 14 for -1 yards (A.Winfield).,right
2022091107,3669,4,1,10,BAL,NYJ,BAL,7,4:17,3,24,7.0,PISTOL,Run,"(4:17) (Shotgun) K.Drake right end to BLT 19 for 12 yards (J.Whitehead; C.Mosley). PENALTY on BLT-J.Proche, Offensive Holding, 4 yards, enforced at BLT 7 - No Play.",left
2022100909,1102,2,1,10,TEN,WAS,TEN,25,13:56,10,7,7.0,SINGLEBACK,Run,(13:56) D.Henry left end to TEN 30 for 5 yards (C.Holcomb; J.Davis).,left
2022100209,1840,2,3,2,PHI,JAX,JAX,13,1:15,14,14,7.0,PISTOL,Run,(1:15) (Shotgun) M.Sanders up the middle to JAX 12 for 1 yard (D.Hamilton).,left
2022100205,820,1,2,6,DET,SEA,DET,32,3:51,6,14,8.0,I_FORM,Run,(3:51) M.Nelson reported in as eligible.  J.Jackson right end to DET 35 for 3 yards (C.Barton).,left
2022100900,393,1,1,10,GB,NYG,GB,28,9:28,3,0,6.0,SINGLEBACK,Pass,(9:28) A.Rodgers pass short right to T.Davis to GB 25 for -3 yards (T.Crowder).,left
2022101607,3476,4,1,10,TB,PIT,TB,27,9:48,20,12,5.0,SHOTGUN,Pass,"(9:48) (Shotgun) T.Brady pass short right to L.Fournette to TB 28 for 1 yard (T.Edmunds, M.Reed).",right
2022100913,1578,2,1,10,BAL,CIN,BAL,37,3:47,10,7,6.0,SHOTGUN,Pass,(3:47) (Shotgun) L.Jackson pass short middle to J.Proche to BLT 44 for 7 yards (M.Hilton).,left
2022100202,1369,2,3,2,BAL,BUF,BUF,31,6:42,17,3,6.0,I_FORM,Pass,"(6:42) L.Jackson pass short right to J.Hill pushed ob at BUF 29 for 2 yards (T.Johnson, T.Edmunds).",left
2022091802,518,1,3,17,WAS,DET,WAS,9,7:10,3,0,4.0,EMPTY,Pass,(7:10) (Shotgun) C.Wentz pass short left to C.Samuel to WAS 17 for 8 yards (J.Okudah).,left
2022100900,154,1,2,3,GB,NYG,NYG,32,12:48,0,0,7.0,SHOTGUN,Run,"(12:48) (Shotgun) A.Dillon right guard to NYG 27 for 5 yards (D.Lawrence, N.Williams).",left
2022101603,346,1,1,10,JAX,IND,JAX,25,11:10,0,0,7.0,SINGLEBACK,Run,(11:10) (No Huddle) T.Etienne left tackle to IND 27 for 48 yards (R.Thomas).,left
2022101604,400,1,1,10,MIN,MIA,MIN,6,7:59,0,0,8.0,I_FORM,Run,(7:59) D.Cook right guard to MIN 7 for 1 yard (Br.Jones).,left
2022101605,2347,3,2,5,NO,CIN,NO,43,12:59,20,14,5.0,WILDCAT,Run,"(12:59) 7-T.Hill at quarterback. (Shotgun) T.Hill up the middle to NO 43 for no gain (M.Hilton, S.Hubbard).",left
2022091100,1887,2,1,10,ATL,NO,ATL,39,0:23,13,7,5.0,SHOTGUN,Pass,"(:23) (No Huddle, Shotgun) M.Mariota pass deep middle to D.London to NO 30 for 31 yards (B.Roby).",left
2022101609,3660,4,1,10,ARI,SEA,ARI,7,6:40,19,9,5.0,SHOTGUN,Pass,(6:40) (Shotgun) K.Murray pass short left to Z.Ertz to ARZ 14 for 7 yards (T.Woolen).,right
2022102308,588,1,3,21,LV,HOU,LV,18,3:20,3,0,4.0,SHOTGUN,Pass,(3:20) (Shotgun) D.Carr pass short left to A.Abdullah to LV 23 for 5 yards (C.Kirksey). HST-M.Collins was injured during the play. His return is Questionable.,left
2022100600,3576,4,1,5,IND,DEN,IND,34,8:27,9,6,6.0,SINGLEBACK,Run,(8:27) P.Lindsay left tackle to IND 32 for -2 yards (B.Browning).,left
2022102303,2826,4,1,10,DET,DAL,DET,21,9:52,10,6,6.0,EMPTY,Pass,(9:52) (Shotgun) J.Goff pass short right to B.Wright to DET 44 for 23 yards (D.Wilson; A.Barr).,left
2022102400,3556,4,1,10,NE,CHI,NE,42,3:44,14,33,4.0,SHOTGUN,Pass,"(3:44) (No Huddle, Shotgun) B.Zappe pass short left to R.Stevenson to NE 43 for 1 yard (A.Blackson).",left
2022100300,1178,2,2,3,LA,SF,LA,42,10:53,7,3,6.0,I_FORM,Run,(10:53) M.Stafford up the middle to LA 44 for 2 yards (A.Armstead; K.Givens).,left
2022091104,865,1,1,10,PHI,DET,DET,45,2:13,7,0,6.0,SHOTGUN,Pass,"(2:13) (No Huddle, Shotgun) J.Hurts pass short left to A.Brown to DET 27 for 18 yards (A.Oruwariye).",right
2022110608,1003,2,1,2,SEA,ARI,ARI,2,12:42,7,3,10.0,JUMBO,Run,(12:42) K.Walker left end to ARZ 4 for -2 yards (E.Turner).,right
2022100911,866,1,3,12,PHI,ARI,PHI,11,1:39,0,7,6.0,SHOTGUN,Pass,(1:39) (Shotgun) J.Hurts pass deep left to D.Smith to PHI 33 for 22 yards (B.Murphy) [D.Gardeck].,left
2022091811,3698,4,4,1,ARI,LV,LV,43,2:28,23,15,8.0,I_FORM,Pass,(2:28) K.Murray scrambles right end pushed ob at LV 41 for 2 yards (J.Abram).,left
2022091108,2938,4,3,5,NYG,TEN,NYG,39,12:23,20,13,6.0,SHOTGUN,Pass,(12:23) (Shotgun) D.Jones pass short middle to R.James to NYG 45 for 6 yards (K.Fulton).,right
2022103001,983,2,1,10,ATL,CAR,CAR,42,12:54,0,3,7.0,PISTOL,Pass,(12:54) (Shotgun) M.Mariota pass short left to K.Pitts to CAR 16 for 26 yards (X.Woods).,right
2022091901,1683,2,3,2,PHI,MIN,MIN,26,2:09,14,7,6.0,PISTOL,Run,"(2:09) (Shotgun) J.Hurts right end for 26 yards, TOUCHDOWN.",left
2022101609,2504,3,1,10,SEA,ARI,ARI,32,6:35,9,3,7.0,PISTOL,Run,(6:35) (Shotgun) K.Walker right end to ARZ 11 for 21 yards (J.Thompson).,right
2022091103,1672,2,4,1,CIN,PIT,PIT,35,1:16,3,17,8.0,I_FORM,Run,(1:16) H.Adeniji reported in as eligible.  J.Mixon right guard pushed ob at PIT 4 for 31 yards (M.Fitzpatrick).,right
2022092502,2514,3,2,3,IND,KC,IND,32,7:26,10,17,7.0,SINGLEBACK,Run,"(7:26) J.Taylor up the middle to IND 37 for 5 yards (N.Bolton, J.Reid). KC-C.Jones was injured during the play.",left
2022102303,1075,2,1,10,DET,DAL,DAL,31,10:04,3,3,7.0,SHOTGUN,Pass,(10:04) (Shotgun) J.Goff pass short middle to B.Wright to DAL 25 for 6 yards (A.Barr).,left
2022102302,382,1,1,10,CIN,ATL,CIN,40,9:30,7,0,6.0,SHOTGUN,Run,"(9:30) (No Huddle, Shotgun) J.Mixon left guard to CIN 45 for 5 yards (J.Hawkins).",left
2022091812,2990,4,1,10,GB,CHI,GB,13,5:50,24,10,7.0,SHOTGUN,Run,(5:50) (Shotgun) A.Dillon right end to GB 12 for -1 yards (Ju.Jones).,left
2022091107,723,1,1,10,BAL,NYJ,NYJ,13,4:56,0,0,8.0,PISTOL,Run,(4:56) (Shotgun) K.Drake left tackle to NYJ 14 for -1 yards (C.Lawson).,right
2022092500,2991,4,1,10,NO,CAR,NO,46,14:05,13,0,6.0,SHOTGUN,Pass,"(14:05) (No Huddle, Shotgun) J.Winston pass short right to A.Trautman ran ob at CAR 45 for 9 yards.",left
2022100909,4094,4,1,10,TEN,WAS,TEN,1,0:06,17,21,9.0,JUMBO,Run,(:06) R.Tannehill up the middle to TEN 3 for 2 yards.,right
2022091500,2359,3,3,10,KC,LAC,LAC,41,7:28,7,17,5.0,SHOTGUN,Pass,"(7:28) (Shotgun) P.Mahomes pass deep left to Ju.Watson for 41 yards, TOUCHDOWN.",left
2022091100,1260,2,2,4,ATL,NO,ATL,27,9:32,10,7,6.0,PISTOL,Run,"(9:32) (Shotgun) C.Patterson left tackle to ATL 32 for 5 yards (M.Maye, J.Evans).",left
2022091108,1222,2,2,6,TEN,NYG,NYG,7,7:50,10,0,7.0,SINGLEBACK,Pass,(7:50) R.Tannehill pass short left to G.Swaim to NYG 5 for 2 yards (A.Robinson).,right
2022101300,1042,2,3,5,WAS,CHI,WAS,6,9:50,0,0,6.0,SHOTGUN,Pass,"(9:50) (Shotgun) C.Wentz pass short left to T.McLaurin to WAS 23 for 17 yards (J.Brisker, E.Jackson).",left
2022102300,2314,3,3,2,CLE,BAL,BAL,29,4:47,20,10,7.0,SHOTGUN,Pass,(4:47) (Shotgun) J.Brissett pass short middle to D.Njoku to BLT 26 for 3 yards (J.Bynes; C.Clark). Shovel pass,right
2022103010,2681,4,1,10,SF,LA,LA,25,12:51,14,17,8.0,SHOTGUN,Run,(12:51) (Shotgun) C.McCaffrey up the middle pushed ob at LA 1 for 24 yards (T.Rapp).,right
2022102700,366,1,1,10,TB,BAL,TB,39,9:42,0,3,7.0,SHOTGUN,Pass,(9:42) (Shotgun) T.Brady pass short right to K.Kieft to TB 48 for 9 yards (D.Kennard).,left
2022091109,1198,2,2,10,JAX,WAS,JAX,25,11:41,14,3,6.0,SHOTGUN,Run,"(11:41) (Shotgun) T.Etienne left end to JAX 30 for 5 yards (J.Davis, K.Fuller).",right
2022101603,597,1,1,10,JAX,IND,IND,20,5:58,0,0,7.0,PISTOL,Run,(5:58) (Shotgun) J.Agnew left end to IND 1 for 19 yards (B.Okereke).,left
